filepath,pdf_base,voluntario,seq,cluster
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_1.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,1,0
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_1.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,1,0
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,2,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,2,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,2,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,3,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,3,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,3,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,4,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,4,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,4,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,5,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,5,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,5,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,6,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,6,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,6,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,7,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,7,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,7,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,8,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,8,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,8,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,9,0
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,9,0
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_9.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,9,0
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_0/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_10.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,10,0
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/frontal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_10.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,10,0
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_10.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,10,0
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_11.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,11,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_11.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,11,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_11.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,11,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_12.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,12,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_12.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,12,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario9_12.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,9,12,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_1.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,1,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_1.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,1,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_1.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,1,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,2,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,2,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_2.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,2,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,3,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,3,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_3.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,3,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,4,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,4,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_4.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,4,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,5,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,5,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_5.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,5,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,6,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,6,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_6.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,6,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,7,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,7,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_7.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,7,1
clusters/Pranchetas fotografias - dentição permanente - DAI treinamento/cluster_1/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,8,1
images_by_view/Pranchetas fotografias - dentição permanente - DAI treinamento/occlusal/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,8,1
Pranchetas fotografias - dentição permanente - DAI treinamento/Pranchetas fotografias - dentição permanente - DAI treinamento_Voluntario10_8.jpeg,Pranchetas fotografias - dentição permanente - DAI treinamento,10,8,1
